idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
24,75000,Hipotecado,6.0,Médico,A,9000,8.59,0,0.12,N
35,125000,Alugado,6.0,Quitação de dívidas,C,7000,13.06,0,0.06,S
22,24900,Hipotecado,1.0,Médico,C,5500,13.16,1,0.22,N
27,180000,Hipotecado,2.0,Médico,C,8000,13.23,0,0.04,S
31,99000,Alugado,0.0,Reforma Casa,C,5675,13.23,0,0.06,S
22,35325,Alugado,2.0,Educação,D,6500,15.95,1,0.18,N
27,180000,Hipotecado,2.0,Pessoal,C,8000,13.23,0,0.04,N
32,39500,Alugado,12.0,Quitação de dívidas,C,20000,13.11,1,0.51,N
22,50000,Hipotecado,5.0,Pessoal,B,2000,12.18,0,0.04,N
28,52524,Hipotecado,11.0,Médico,A,9200,9.32,0,0.18,N
26,21312,Alugado,0.0,Pessoal,B,8875,10.59,1,0.42,N
39,95000,Hipotecado,3.0,Reforma Casa,D,20000,14.84,0,0.21,S
26,49200,Alugado,7.0,Médico,D,6000,16.49,1,0.12,S
48,62000,Alugado,10.0,Educação,B,14000,12.69,0,0.23,N
34,36000,Alugado,1.0,Médico,C,4000,13.61,0,0.11,N
44,24000,Próprio,5.0,Educação,D,5000,14.74,0,0.21,S
26,96000,Hipotecado,3.0,Pessoal,A,10000,5.42,0,0.1,N
27,120000,Hipotecado,10.0,Quitação de dívidas,A,7000,5.99,0,0.06,N
22,97000,Hipotecado,6.0,Médico,C,10000,13.57,0,0.1,S
39,49000,Alugado,0.0,Quitação de dívidas,F,15175,19.13,1,0.31,S
26,56000,Alugado,4.0,Pessoal,A,7000,9.07,0,0.13,N
28,110000,Hipotecado,7.0,Reforma Casa,B,10750,11.86,0,0.1,N
21,44000,Hipotecado,5.0,Médico,D,6000,12.61,1,0.14,N
30,72000,Hipotecado,7.0,Educação,C,9600,14.17,0,0.13,N
21,50000,Alugado,5.0,Médico,B,6000,10.75,0,0.12,N
23,120000,Hipotecado,5.0,Médico,B,6000,9.99,0,0.05,N
25,90000,Hipotecado,2.0,Médico,B,9500,11.71,0,0.11,N
21,37260,Alugado,1.0,Reforma Casa,D,7500,14.84,1,0.2,S
26,93000,Alugado,10.0,Quitação de dívidas,B,16000,11.11,0,0.17,N
26,24000,Alugado,0.0,Empreendimento,B,3500,10.71,0,0.15,N
62,51600,Alugado,2.0,Pessoal,A,8525,6.54,0,0.17,N
44,140000,Próprio,14.0,Empreendimento,B,21500,11.83,0,0.15,N
41,141000,Hipotecado,12.0,Quitação de dívidas,D,25000,14.96,1,0.18,N
21,14800,Alugado,5.0,Quitação de dívidas,A,2800,8.0,1,0.19,N
22,36000,Alugado,1.0,Pessoal,A,1000,7.68,0,0.03,N
35,95142,Hipotecado,18.0,Pessoal,D,12000,14.84,0,0.13,S
24,46800,Alugado,4.0,Quitação de dívidas,A,14000,7.88,0,0.3,N
23,86000,Alugado,6.0,Educação,B,13000,10.62,0,0.15,N
26,300000,Hipotecado,0.0,Educação,D,25000,15.33,0,0.08,N
23,85272,Alugado,7.0,Educação,B,5000,11.11,0,0.06,N
25,43200,Hipotecado,6.0,Educação,C,3600,14.79,0,0.08,S
22,95000,Hipotecado,6.0,Quitação de dívidas,B,12000,10.99,0,0.13,N
48,85000,Hipotecado,0.0,Educação,A,10000,7.51,0,0.12,N
25,30000,Alugado,3.0,Educação,C,8500,13.98,0,0.28,S
23,39000,Alugado,2.0,Quitação de dívidas,D,1200,15.95,1,0.03,N
25,82729,Próprio,8.0,Empreendimento,A,4800,6.17,0,0.06,N
28,60000,Hipotecado,0.0,Pessoal,A,4000,7.9,0,0.07,N
27,107000,Hipotecado,2.0,Educação,A,10800,9.63,0,0.1,N
22,38400,Hipotecado,4.0,Quitação de dívidas,A,10000,5.42,0,0.26,N
34,25000,Hipotecado,1.0,Quitação de dívidas,B,1000,9.63,0,0.04,N
27,44000,Próprio,4.0,Pessoal,C,2000,13.35,0,0.05,N
26,78000,Hipotecado,10.0,Educação,B,14000,9.91,1,0.18,N
27,60000,Hipotecado,3.0,Pessoal,B,6000,11.48,0,0.1,N
80,64000,Alugado,7.0,Médico,B,6800,11.71,0,0.11,N
39,70000,Hipotecado,13.0,Quitação de dívidas,A,8400,7.88,0,0.12,N
37,24000,Alugado,2.0,Quitação de dívidas,C,5000,14.65,0,0.21,S
25,100000,Alugado,9.0,Reforma Casa,C,20000,13.06,0,0.2,S
24,84000,Alugado,1.0,Médico,A,12000,6.91,0,0.14,N
25,135000,Hipotecado,4.0,Quitação de dívidas,C,20000,12.73,0,0.15,S
25,90000,Alugado,9.0,Educação,B,10000,12.42,0,0.11,N
25,50000,Alugado,0.0,Educação,A,2900,8.0,0,0.06,N
41,110496,Alugado,3.0,Reforma Casa,A,20000,6.91,0,0.18,N
23,29120,Próprio,0.0,Médico,A,6400,8.94,0,0.22,N
32,58800,Próprio,16.0,Pessoal,C,7000,13.99,0,0.12,N
33,80000,Alugado,4.0,Educação,A,7500,5.42,0,0.09,N
25,120000,Hipotecado,9.0,Pessoal,B,10000,10.37,0,0.08,N
30,223800,Hipotecado,15.0,Reforma Casa,B,25000,11.83,1,0.11,N
25,50000,Alugado,0.0,Educação,B,11000,12.53,0,0.22,N
35,110000,Hipotecado,3.0,Reforma Casa,A,10000,8.59,0,0.09,N
32,61000,Hipotecado,3.0,Quitação de dívidas,A,2000,7.9,0,0.03,N
27,69790,Alugado,6.0,Educação,B,18000,10.25,0,0.26,N
22,66000,Alugado,6.0,Médico,C,16800,13.49,0,0.25,S
31,86000,Alugado,1.0,Quitação de dívidas,D,25000,16.0,1,0.29,S
25,125004,Hipotecado,0.0,Reforma Casa,A,15000,7.88,0,0.12,N
23,54000,Alugado,7.0,Educação,D,2500,16.32,0,0.05,S
41,35400,Alugado,11.0,Empreendimento,C,1500,12.87,0,0.04,S
23,57500,Alugado,1.0,Empreendimento,B,4000,8.88,0,0.07,N
22,48996,Alugado,4.0,Educação,C,10000,12.87,0,0.2,N
28,25000,Alugado,0.0,Reforma Casa,F,5175,18.43,1,0.21,S
24,90000,Hipotecado,1.0,Médico,B,15000,9.99,0,0.17,N
27,65000,Próprio,6.0,Educação,A,15000,6.99,0,0.23,N
32,30000,Alugado,5.0,Empreendimento,D,6000,12.61,1,0.2,S
39,80000,Próprio,0.0,Médico,C,5000,11.22,0,0.06,N
22,60000,Alugado,0.0,Médico,A,5500,7.88,0,0.09,N
24,84996,Alugado,3.0,Reforma Casa,D,10000,15.21,0,0.12,N
22,35000,Alugado,1.0,Educação,B,8000,9.2,0,0.23,N
23,54000,Hipotecado,7.0,Pessoal,A,2000,5.42,0,0.04,N
40,60000,Próprio,5.0,Empreendimento,A,12000,9.63,0,0.2,N
23,95000,Alugado,0.0,Quitação de dívidas,D,20000,14.59,1,0.21,S
32,78000,Alugado,0.0,Empreendimento,C,13000,12.87,0,0.17,S
41,47508,Alugado,3.0,Quitação de dívidas,B,10000,10.74,0,0.21,N
27,87000,Hipotecado,2.0,Empreendimento,A,7200,9.63,0,0.08,N
40,21600,Alugado,2.0,Reforma Casa,D,3000,14.09,1,0.14,S
31,96000,Hipotecado,4.0,Quitação de dívidas,A,9600,5.99,0,0.1,N
25,50400,Hipotecado,5.0,Reforma Casa,B,12000,9.62,0,0.24,N
24,38400,Alugado,3.0,Médico,B,5000,10.99,0,0.13,N
29,124000,Hipotecado,11.0,Reforma Casa,A,2000,5.42,0,0.02,N
23,30000,Hipotecado,0.0,Quitação de dívidas,A,6500,7.74,0,0.22,N
27,120000,Alugado,0.0,Quitação de dívidas,A,7200,7.29,0,0.06,N
21,26000,Alugado,1.0,Pessoal,B,2400,11.58,1,0.09,N
27,100000,Hipotecado,1.0,Reforma Casa,A,12000,6.03,0,0.12,N
28,68000,Alugado,2.0,Educação,B,14800,9.99,0,0.22,N
23,60000,Hipotecado,7.0,Médico,A,3000,8.9,0,0.05,N
37,48000,Alugado,3.0,Médico,D,7500,16.29,0,0.16,N
24,59000,Hipotecado,5.0,Pessoal,A,8000,6.54,0,0.14,N
26,36000,Alugado,10.0,Médico,A,6400,5.99,0,0.18,N
29,64548,Alugado,1.0,Pessoal,C,1000,14.27,0,0.02,S
32,27000,Alugado,5.0,Empreendimento,C,4500,13.11,0,0.17,S
28,37152,Alugado,12.0,Educação,D,2300,13.17,0,0.06,N
22,44400,Alugado,2.0,Educação,C,5500,12.73,0,0.12,N
24,96000,Alugado,6.0,Quitação de dívidas,B,7000,9.91,0,0.07,N
23,65000,Alugado,2.0,Quitação de dívidas,B,3600,11.49,0,0.06,N
43,91800,Hipotecado,0.0,Médico,D,8400,14.84,1,0.08,N
25,32000,Alugado,1.0,Pessoal,D,6000,12.92,1,0.19,S
31,44000,Próprio,6.0,Reforma Casa,D,17350,13.55,0,0.39,S
21,60000,Hipotecado,5.0,Educação,C,8000,12.23,0,0.13,S
29,71000,Alugado,1.0,Quitação de dívidas,C,12000,13.16,0,0.17,S
25,45000,Alugado,0.0,Educação,B,5000,10.74,0,0.11,N
59,83768,Hipotecado,15.0,Pessoal,B,12000,11.86,0,0.14,N
44,57700,Hipotecado,4.0,Médico,A,3600,6.99,0,0.06,N
23,69000,Alugado,3.0,Educação,B,15000,10.65,0,0.22,N
26,60000,Hipotecado,3.0,Educação,B,20000,10.74,0,0.33,N
53,92000,Hipotecado,7.0,Pessoal,B,15000,11.12,0,0.16,N
34,120000,Alugado,17.0,Empreendimento,B,35000,10.59,0,0.29,N
23,45000,Alugado,1.0,Quitação de dívidas,C,2000,13.49,0,0.04,N
31,62839,Alugado,15.0,Reforma Casa,D,9000,15.33,0,0.14,N
28,61838,Hipotecado,12.0,Educação,A,10675,7.49,0,0.17,N
29,80000,Hipotecado,14.0,Reforma Casa,A,25000,7.49,0,0.31,N
30,143000,Hipotecado,11.0,Pessoal,A,18000,8.49,0,0.13,N
38,36156,Hipotecado,1.0,Reforma Casa,B,8500,12.21,0,0.24,N
36,60000,Hipotecado,2.0,Educação,C,8000,13.92,0,0.13,N
22,60000,Hipotecado,4.0,Educação,A,8000,7.14,0,0.13,N
23,60000,Alugado,7.0,Educação,C,2750,15.23,0,0.05,S
33,25000,Hipotecado,0.0,Quitação de dívidas,C,3000,12.53,0,0.12,S
21,25000,Alugado,5.0,Empreendimento,A,5600,7.29,0,0.22,N
24,33360,Hipotecado,6.0,Quitação de dívidas,B,6000,10.59,0,0.18,N
41,381450,Hipotecado,10.0,Médico,C,35000,13.49,0,0.09,S
39,36000,Hipotecado,1.0,Pessoal,A,7125,7.9,0,0.2,N
31,36000,Hipotecado,5.0,Empreendimento,A,6000,6.99,0,0.17,N
23,20400,Alugado,3.0,Quitação de dívidas,A,4000,8.94,0,0.2,N
22,36000,Próprio,2.0,Educação,B,14000,11.26,0,0.39,N
29,30000,Alugado,3.0,Empreendimento,A,5000,9.32,0,0.17,N
28,66000,Alugado,9.0,Empreendimento,A,10000,7.9,0,0.15,N
21,28800,Alugado,2.0,Reforma Casa,B,6000,10.62,1,0.21,N
31,68000,Alugado,1.0,Pessoal,A,6000,7.49,0,0.09,N
31,48996,Alugado,9.0,Pessoal,C,14000,13.23,0,0.29,N
24,80000,Hipotecado,8.0,Empreendimento,D,5000,15.62,0,0.06,S
27,45000,Hipotecado,4.0,Reforma Casa,A,12000,8.94,0,0.27,N
23,45000,Alugado,5.0,Educação,D,7500,15.37,0,0.17,S
29,81900,Hipotecado,13.0,Empreendimento,A,8000,7.66,0,0.1,N
24,75000,Alugado,0.0,Quitação de dívidas,B,17000,12.53,0,0.23,N
27,90000,Hipotecado,5.0,Quitação de dívidas,A,10000,7.14,0,0.11,N
21,35000,Alugado,0.0,Pessoal,F,8000,19.79,1,0.23,S
25,66000,Hipotecado,4.0,Reforma Casa,C,15000,14.35,0,0.23,N
23,33280,Alugado,2.0,Educação,A,10000,7.51,0,0.3,N
23,44000,Alugado,7.0,Educação,A,16000,8.49,1,0.36,N
23,46330,Alugado,0.0,Pessoal,B,8000,10.65,0,0.17,N
22,75000,Hipotecado,6.0,Educação,A,5000,7.74,0,0.07,N
23,65000,Alugado,3.0,Médico,C,5000,13.98,0,0.08,S
23,54960,Hipotecado,7.0,Educação,A,5500,6.03,0,0.1,N
24,108600,Hipotecado,4.0,Quitação de dívidas,B,15000,12.18,0,0.14,N
22,15000,Alugado,2.0,Empreendimento,A,3000,7.51,1,0.2,N
25,90000,Hipotecado,9.0,Médico,C,15000,13.61,0,0.17,N
54,129000,Hipotecado,6.0,Educação,B,9000,11.49,1,0.07,N
27,34000,Alugado,0.0,Quitação de dívidas,A,6000,6.99,0,0.18,N
23,85596,Hipotecado,5.0,Empreendimento,B,6000,10.0,0,0.07,N
25,79000,Hipotecado,2.0,Médico,C,15000,13.79,0,0.19,N
27,50000,Alugado,5.0,Empreendimento,B,12000,10.37,0,0.24,N
24,100000,Hipotecado,3.0,Educação,A,10000,5.99,0,0.1,N
41,54000,Alugado,5.0,Médico,C,10000,13.23,0,0.19,S
27,100000,Hipotecado,2.0,Médico,C,10000,12.09,0,0.1,S
22,24600,Próprio,1.0,Pessoal,B,4750,10.0,0,0.19,N
28,50000,Alugado,0.0,Pessoal,B,6000,10.59,0,0.12,N
22,130000,Hipotecado,6.0,Pessoal,C,3000,13.49,0,0.02,N
24,102996,Hipotecado,1.0,Empreendimento,C,5000,14.22,0,0.05,S
25,52000,Alugado,1.0,Quitação de dívidas,C,3000,12.99,0,0.06,S
28,48996,Alugado,12.0,Médico,B,10000,10.37,1,0.2,N
25,76000,Hipotecado,3.0,Educação,A,20000,6.54,0,0.26,N
25,69900,Hipotecado,9.0,Quitação de dívidas,A,5050,5.42,0,0.07,N
28,53796,Hipotecado,12.0,Reforma Casa,B,7000,9.91,0,0.13,N
26,135000,Alugado,10.0,Médico,B,5000,11.36,0,0.04,N
22,30712,Alugado,3.0,Quitação de dívidas,D,10000,15.65,1,0.33,S
22,60000,Hipotecado,6.0,Empreendimento,A,7000,7.14,0,0.12,N
31,60000,Alugado,6.0,Empreendimento,B,15000,11.12,0,0.25,N
23,56004,Hipotecado,7.0,Pessoal,B,15000,11.26,1,0.27,N
28,69000,Hipotecado,9.0,Educação,A,15000,6.54,1,0.22,N
24,7500,Alugado,0.0,Reforma Casa,C,1200,13.48,1,0.16,N
50,29000,Alugado,1.0,Pessoal,B,1500,10.39,1,0.05,N
33,68508,Alugado,17.0,Médico,A,7000,8.0,0,0.1,N
23,115000,Hipotecado,7.0,Educação,C,10000,14.27,0,0.09,S
22,120456,Hipotecado,6.0,Educação,D,20000,14.96,0,0.17,S
22,34000,Alugado,0.0,Médico,D,10000,15.28,1,0.29,S
23,60000,Hipotecado,7.0,Quitação de dívidas,B,6000,9.45,0,0.1,N
25,34000,Alugado,7.0,Pessoal,D,9600,14.54,1,0.28,N
26,55000,Hipotecado,10.0,Empreendimento,C,2800,13.49,0,0.05,N
25,61200,Hipotecado,10.0,Médico,A,5200,5.42,0,0.08,N
34,38000,Alugado,3.0,Médico,C,10500,13.49,0,0.28,N
22,38117,Hipotecado,0.0,Pessoal,B,13500,11.83,0,0.35,N
24,68000,Alugado,2.0,Empreendimento,A,8400,7.88,0,0.12,N
23,60000,Alugado,5.0,Quitação de dívidas,A,10000,7.14,0,0.17,N
34,30000,Hipotecado,4.0,Educação,A,7300,9.32,0,0.24,N
27,40000,Alugado,1.0,Quitação de dívidas,B,6000,11.99,0,0.15,N
25,46500,Alugado,5.0,Educação,A,9500,6.76,0,0.2,N
30,48500,Alugado,0.0,Médico,B,4200,11.48,0,0.09,N
29,36100,Hipotecado,2.0,Pessoal,C,14000,14.27,0,0.39,N
28,54000,Próprio,13.0,Quitação de dívidas,E,6500,16.45,1,0.12,S
26,48000,Alugado,5.0,Quitação de dívidas,F,25000,18.43,1,0.52,N
22,20000,Alugado,5.0,Educação,C,3500,13.11,0,0.17,N
23,73000,Alugado,0.0,Educação,D,10000,14.11,1,0.14,N
35,165000,Hipotecado,3.0,Empreendimento,B,8000,11.49,0,0.05,N
25,70000,Alugado,0.0,Educação,B,5000,11.71,0,0.07,N
30,65000,Alugado,0.0,Médico,C,16000,13.06,0,0.25,N
29,52100,Alugado,13.0,Pessoal,B,5000,10.99,0,0.1,N
24,42000,Próprio,1.0,Empreendimento,B,7500,10.51,0,0.18,N
22,58000,Alugado,5.0,Educação,B,4000,10.0,0,0.07,N
22,42000,Hipotecado,6.0,Médico,A,3000,6.03,0,0.07,N
36,44004,Alugado,4.0,Quitação de dívidas,C,2000,13.61,1,0.05,S
28,86400,Hipotecado,0.0,Educação,D,16000,14.09,0,0.19,S
22,40000,Alugado,7.0,Educação,B,10000,10.37,0,0.25,N
22,36000,Hipotecado,0.0,Educação,C,11625,13.49,0,0.32,N
28,68000,Hipotecado,7.0,Reforma Casa,B,2500,11.71,0,0.04,N
24,22000,Hipotecado,8.0,Pessoal,A,8000,5.42,0,0.36,N
26,33600,Alugado,4.0,Médico,D,3300,15.65,0,0.1,N
22,50004,Alugado,3.0,Empreendimento,C,25000,12.23,1,0.5,N
28,39000,Hipotecado,13.0,Médico,D,3375,14.83,1,0.09,N
31,10000,Alugado,15.0,Quitação de dívidas,A,2650,7.4,1,0.27,N
28,56100,Alugado,9.0,Médico,D,20000,14.59,1,0.3,S
23,200000,Hipotecado,4.0,Educação,B,6000,11.86,0,0.03,N
26,34200,Alugado,1.0,Médico,C,3500,12.84,0,0.1,N
22,43000,Alugado,4.0,Quitação de dívidas,B,18550,11.83,1,0.43,N
27,175000,Hipotecado,11.0,Reforma Casa,A,11500,7.51,0,0.07,N
27,81000,Hipotecado,2.0,Médico,A,5500,8.0,0,0.07,N
27,65000,Alugado,4.0,Educação,A,28000,7.9,1,0.43,N
35,49800,Hipotecado,3.0,Pessoal,A,6000,7.14,0,0.12,N
21,52000,Alugado,5.0,Pessoal,D,16000,15.7,1,0.31,N
26,67000,Alugado,9.0,Empreendimento,A,8000,7.14,0,0.12,N
44,80000,Alugado,6.0,Pessoal,C,6400,13.16,0,0.08,N
27,104000,Alugado,8.0,Reforma Casa,A,12800,7.29,0,0.12,N
29,28000,Alugado,9.0,Empreendimento,B,8400,11.48,0,0.3,N
27,100000,Alugado,7.0,Médico,B,14000,10.62,0,0.14,N
24,36000,Alugado,2.0,Empreendimento,D,8000,14.96,1,0.22,S
25,108960,Hipotecado,0.0,Pessoal,C,10000,13.57,0,0.09,N
27,85500,Alugado,1.0,Reforma Casa,D,11000,15.99,1,0.13,S
22,34480,Alugado,4.0,Empreendimento,D,1550,15.21,0,0.04,S
22,33000,Alugado,0.0,Médico,C,5600,13.23,1,0.17,S
31,80000,Hipotecado,7.0,Pessoal,B,25000,9.99,0,0.31,N
22,66614,Hipotecado,6.0,Médico,E,11000,17.99,1,0.14,S
23,50000,Hipotecado,2.0,Empreendimento,A,6400,8.49,0,0.13,N
24,34000,Alugado,0.0,Empreendimento,D,14000,14.61,1,0.41,S
23,95000,Hipotecado,1.0,Educação,C,19800,13.22,1,0.21,S
29,47500,Hipotecado,14.0,Empreendimento,A,3500,8.9,0,0.07,N
25,80004,Alugado,9.0,Reforma Casa,C,11000,12.53,0,0.14,N
21,37423,Alugado,5.0,Médico,A,2800,7.88,0,0.07,N
23,30000,Alugado,1.0,Médico,B,14000,11.26,1,0.47,N
23,87500,Hipotecado,2.0,Pessoal,B,1600,9.88,0,0.02,N
24,42000,Próprio,8.0,Educação,A,8000,6.62,0,0.19,N
26,58947,Alugado,10.0,Médico,A,4500,6.03,0,0.08,N
25,39000,Alugado,9.0,Empreendimento,D,15200,16.0,1,0.39,N
39,23000,Próprio,6.0,Médico,A,6400,8.9,0,0.28,N
26,54200,Hipotecado,3.0,Reforma Casa,A,7000,7.49,0,0.13,N
31,54996,Alugado,3.0,Reforma Casa,A,10000,7.74,0,0.18,N
24,110000,Próprio,0.0,Reforma Casa,C,10000,13.35,0,0.09,S
30,250000,Próprio,8.0,Médico,D,15000,15.99,0,0.06,S
22,26124,Alugado,2.0,Educação,A,7125,5.79,0,0.27,N
28,91800,Hipotecado,6.0,Médico,D,10000,16.89,1,0.09,S
32,37000,Alugado,3.0,Reforma Casa,C,4650,13.49,1,0.13,N
24,51160,Alugado,5.0,Quitação de dívidas,B,10000,10.75,0,0.2,N
31,20500,Hipotecado,4.0,Reforma Casa,A,1000,6.76,0,0.05,N
28,44000,Próprio,10.0,Pessoal,D,7500,14.84,0,0.17,S
23,78000,Alugado,1.0,Empreendimento,B,3500,9.96,0,0.04,N
27,67000,Alugado,3.0,Quitação de dívidas,B,6000,9.99,0,0.09,N
30,93000,Hipotecado,11.0,Reforma Casa,C,18000,15.23,0,0.19,N
30,83000,Hipotecado,4.0,Quitação de dívidas,B,20000,11.11,0,0.24,N
28,41000,Alugado,1.0,Médico,B,9000,9.88,0,0.22,N
25,30720,Alugado,6.0,Educação,B,10000,10.37,1,0.33,N
26,28000,Alugado,5.0,Empreendimento,A,9800,7.29,1,0.35,N
24,39000,Alugado,3.0,Educação,A,1500,8.49,1,0.04,N
23,29700,Alugado,2.0,Empreendimento,B,4000,10.74,0,0.13,N
26,120000,Hipotecado,10.0,Médico,A,10000,5.42,0,0.08,N
42,78456,Hipotecado,5.0,Médico,B,25000,10.36,0,0.32,N
24,80000,Alugado,5.0,Empreendimento,B,12000,9.91,0,0.15,N
38,9732,Alugado,9.0,Educação,A,2200,9.63,1,0.23,N
40,40000,Próprio,12.0,Reforma Casa,B,13750,8.88,0,0.34,N
28,98000,Hipotecado,6.0,Médico,A,1000,7.74,0,0.01,N
24,53000,Hipotecado,1.0,Educação,D,6400,13.67,0,0.12,N
31,20000,Próprio,3.0,Pessoal,B,5000,11.83,0,0.25,N
27,39000,Alugado,0.0,Médico,D,11000,16.07,1,0.28,S
34,85800,Próprio,11.0,Empreendimento,A,5000,7.4,0,0.06,N
23,62000,Hipotecado,6.0,Educação,B,1800,11.71,0,0.03,N
22,10000,Alugado,0.0,Reforma Casa,B,7000,12.21,1,0.7,N
35,40800,Alugado,5.0,Empreendimento,A,5000,6.54,0,0.12,N
29,75000,Próprio,5.0,Empreendimento,B,6000,12.69,0,0.08,N
33,72890,Hipotecado,1.0,Médico,C,16400,13.79,0,0.22,S
32,39600,Hipotecado,0.0,Reforma Casa,D,1500,15.99,0,0.04,N
24,24000,Alugado,0.0,Empreendimento,E,2000,16.0,1,0.08,S
33,108000,Hipotecado,17.0,Reforma Casa,B,11500,9.99,0,0.11,N
33,60000,Hipotecado,1.0,Empreendimento,D,17000,16.07,0,0.28,S
27,60174,Hipotecado,11.0,Médico,B,3025,10.99,1,0.04,N
33,36000,Próprio,0.0,Pessoal,A,10000,7.74,0,0.28,N
22,38400,Alugado,6.0,Quitação de dívidas,B,3600,12.69,0,0.09,N
29,50004,Hipotecado,1.0,Reforma Casa,C,1500,13.11,0,0.03,S
27,54000,Alugado,1.0,Reforma Casa,C,5400,14.27,0,0.1,N
21,65004,Hipotecado,5.0,Médico,A,1500,7.88,0,0.02,N
35,53000,Próprio,1.0,Pessoal,C,10000,15.27,0,0.19,S
29,67000,Hipotecado,13.0,Empreendimento,A,10000,7.14,0,0.15,N
25,52000,Alugado,1.0,Educação,B,20000,11.36,1,0.38,N
25,49000,Alugado,9.0,Reforma Casa,A,10000,6.62,1,0.2,N
23,70000,Próprio,0.0,Educação,B,3600,10.59,0,0.05,N
23,46000,Alugado,6.0,Pessoal,B,18250,10.75,1,0.4,N
24,35000,Próprio,1.0,Médico,A,10000,7.9,0,0.29,N
27,40000,Alugado,11.0,Médico,B,16000,9.91,1,0.4,N
24,57000,Alugado,0.0,Pessoal,A,13500,6.92,0,0.24,N
28,150000,Hipotecado,11.0,Reforma Casa,A,15000,9.63,0,0.1,N
21,14400,Próprio,4.0,Empreendimento,C,6250,14.72,1,0.43,N
24,37000,Hipotecado,0.0,Médico,C,8500,12.53,1,0.23,S
30,64000,Alugado,8.0,Quitação de dívidas,D,16000,15.7,1,0.25,S
27,138000,Hipotecado,5.0,Pessoal,A,17000,7.88,0,0.12,N
25,18840,Hipotecado,5.0,Educação,B,3000,9.91,1,0.16,N
25,56004,Alugado,3.0,Médico,C,7000,14.22,0,0.12,N
31,30000,Alugado,0.0,Educação,D,6600,16.49,1,0.22,S
24,56100,Hipotecado,0.0,Médico,B,6000,11.71,1,0.09,N
21,36000,Alugado,2.0,Educação,B,6000,11.86,0,0.17,N
30,90000,Alugado,14.0,Quitação de dívidas,A,18000,8.94,0,0.2,N
28,25000,Hipotecado,12.0,Reforma Casa,C,10625,14.27,0,0.42,S
25,50000,Próprio,9.0,Empreendimento,C,12000,13.98,0,0.24,N
27,76000,Hipotecado,2.0,Quitação de dívidas,B,10000,10.99,0,0.13,N
28,43500,Hipotecado,12.0,Educação,B,4000,12.69,0,0.09,N
47,56004,Alugado,2.0,Empreendimento,B,10800,10.36,0,0.19,N
24,15915,Alugado,0.0,Pessoal,D,2000,15.05,1,0.13,S
23,40000,Alugado,3.0,Educação,C,4000,13.8,0,0.1,S
31,78000,Hipotecado,9.0,Reforma Casa,A,5000,5.79,0,0.06,N
26,35000,Alugado,5.0,Empreendimento,C,13225,13.49,1,0.38,S
24,124080,Alugado,4.0,Pessoal,D,24000,16.49,0,0.19,S
31,34000,Alugado,2.0,Reforma Casa,D,7500,15.58,1,0.22,N
21,60000,Hipotecado,5.0,Quitação de dívidas,A,10000,5.99,0,0.17,N
23,95000,Alugado,2.0,Educação,B,20000,10.99,0,0.21,N
41,31000,Alugado,0.0,Reforma Casa,D,9250,16.49,1,0.3,N
22,35400,Próprio,6.0,Educação,A,8000,6.03,0,0.23,N
33,75000,Hipotecado,13.0,Médico,B,25000,10.65,0,0.33,N
30,83203,Alugado,6.0,Médico,A,14100,6.03,0,0.17,N
28,65000,Hipotecado,2.0,Empreendimento,A,2500,5.99,0,0.04,N
25,51500,Alugado,5.0,Empreendimento,C,1325,14.79,0,0.03,N
30,26400,Alugado,14.0,Quitação de dívidas,C,3250,14.35,1,0.12,N
34,31075,Hipotecado,3.0,Educação,A,7400,7.51,0,0.24,N
23,31200,Próprio,7.0,Educação,B,6000,10.37,0,0.19,N
21,33009,Próprio,5.0,Empreendimento,B,12000,11.48,0,0.36,N
35,85000,Hipotecado,0.0,Pessoal,B,12000,10.0,0,0.14,N
31,65000,Alugado,2.0,Médico,A,8000,6.99,0,0.12,N
32,99996,Hipotecado,16.0,Reforma Casa,A,7000,7.14,0,0.07,N
22,100000,Hipotecado,6.0,Quitação de dívidas,A,15000,8.94,0,0.15,N
38,75971,Hipotecado,10.0,Reforma Casa,D,18125,14.84,0,0.24,S
21,54000,Alugado,5.0,Quitação de dívidas,A,5125,5.99,1,0.09,N
24,38400,Hipotecado,7.0,Educação,C,10000,14.72,0,0.26,N
24,51000,Alugado,1.0,Educação,B,10000,11.83,0,0.2,N
33,121000,Hipotecado,0.0,Educação,C,17600,13.57,0,0.15,N
25,59000,Hipotecado,9.0,Quitação de dívidas,A,5000,6.03,1,0.08,N
31,39000,Alugado,15.0,Quitação de dívidas,C,5200,13.48,0,0.13,N
22,90000,Hipotecado,6.0,Educação,A,16000,6.03,0,0.18,N
22,75000,Alugado,2.0,Educação,B,21000,10.0,0,0.28,N
22,50000,Hipotecado,6.0,Pessoal,B,8000,11.12,0,0.16,N
26,23624,Alugado,6.0,Pessoal,B,10000,9.88,1,0.42,N
31,100000,Hipotecado,0.0,Reforma Casa,A,15000,9.63,0,0.15,N
23,42000,Alugado,2.0,Educação,A,7000,7.88,0,0.17,N
21,37200,Hipotecado,3.0,Médico,A,16800,6.17,1,0.45,N
24,42000,Hipotecado,2.0,Reforma Casa,A,7000,8.59,0,0.17,N
